Customer_Job,Current,_30_Jan,_31_60,_61_90,_90,Total,Aging_Month,Parent_Column,True_Parent_Field
73rd Street,384.64,336.17,1135.93,0.0,0.0,1856.74,2020-01-31,,MOMC
7th Floor Neurosurgery Clinic,2250.12,2561.55,0.0,0.0,0.0,4811.67,2019-03-31,,OMC-Ochsner
7th Floor Neurosurgery Clinic,2421.16,2250.12,0.0,0.0,0.0,4671.28,2019-04-30,,OMC-Ochsner
7th Floor Neurosurgery Clinic,2268.67,0.0,0.0,0.0,0.0,2268.67,2019-05-31,,OMC-Ochsner
7th Floor Neurosurgery Clinic,2467.0,2268.67,0.0,0.0,0.0,4735.67,2019-06-30,,OMC-Ochsner
7th Floor Neurosurgery Clinic,2499.96,2467.0,0.0,0.0,0.0,4966.96,2019-07-31,,OMC-Ochsner
7th Floor Neurosurgery Clinic,1919.24,2499.96,0.0,0.0,0.0,4419.2,2019-08-31,,OMC-Ochsner
7th Floor Neurosurgery Clinic,1631.59,2456.08,0.0,0.0,0.0,4087.67,2019-12-31,,OMC-Ochsner
7th Floor Neurosurgery Clinic,4087.67,0.0,0.0,0.0,0.0,4087.67,2019-11-30,,OMC-Ochsner
7th Floor Neurosurgery Clinic,4087.67,0.0,0.0,0.0,0.0,4087.67,2019-10-30,,OMC-Ochsner
7th Floor Neurosurgery Clinic,4087.67,0.0,0.0,0.0,0.0,4087.67,2019-09-30,,OMC-Ochsner
7th Floor Neurosurgery Clinic,3894.62,0.0,0.0,0.0,0.0,3894.62,2021-01-31,,OMC-Ochsner
7th Floor Neurosurgery Clinic,4303.93,1878.28,0.0,0.0,0.0,6182.21,2021-03-31,,OMC-Ochsner
7th Floor Neurosurgery Clinic,4135.65,0.0,0.0,0.0,0.0,4135.65,2021-02-28,,OMC-Ochsner
7th Floor Neurosurgery Clinic,3918.39,0.0,0.0,0.0,0.0,3918.39,2021-04-30,,OMC-Ochsner
7th Floor Neurosurgery Clinic,4011.98,0.0,0.0,0.0,0.0,4011.98,2021-05-31,,OMC-Ochsner
7th Floor Neurosurgery Clinic,4666.89,0.0,0.0,0.0,0.0,4666.89,2021-06-30,,OMC-Ochsner
7th Floor Neurosurgery Clinic,4310.64,0.0,0.0,0.0,0.0,4310.64,2021-07-31,,OMC-Ochsner
7th Floor Neurosurgery Clinic,3454.1,0.0,0.0,0.0,0.0,3454.1,2021-08-31,,OMC-Ochsner
7th Floor Neurosurgery Clinic,3685.95,0.0,0.0,0.0,0.0,3685.95,2021-09-30,,OMC-Ochsner
7th Floor Neurosurgery Clinic,4201.74,0.0,0.0,0.0,0.0,4201.74,2021-10-31,,OMC-Ochsner
7th Floor Neurosurgery Clinic,4145.57,0.0,0.0,0.0,0.0,4145.57,2021-11-30,,OMC-Ochsner
7th Floor Neurosurgery Clinic,3839.62,0.0,0.0,0.0,0.0,3839.62,2021-12-31,,OMC-Ochsner
7th Floor Neurosurgery Clinic,4028.78,0.0,0.0,0.0,0.0,4028.78,2020-12-31,,OMC-Ochsner
7th Floor Neurosurgery Clinic,3771.98,0.0,0.0,0.0,0.0,3771.98,2020-11-30,,OMC-Ochsner
7th Floor Neurosurgery Clinic,4036.01,0.0,0.0,0.0,0.0,4036.01,2020-10-31,,OMC-Ochsner
7th Floor Neurosurgery Clinic,4229.23,0.0,0.0,0.0,0.0,4229.23,2020-09-30,,OMC-Ochsner
7th Floor Neurosurgery Clinic,3693.36,0.0,0.0,0.0,0.0,3693.36,2020-08-31,,OMC-Ochsner
7th Floor Neurosurgery Clinic,3519.81,0.0,0.0,0.0,0.0,3519.81,2020-07-31,,OMC-Ochsner
7th Floor Neurosurgery Clinic,3353.9,0.0,0.0,0.0,0.0,3353.9,2020-06-30,,OMC-Ochsner
7th Floor Neurosurgery Clinic,3507.18,0.0,0.0,0.0,0.0,3507.18,2020-05-31,,OMC-Ochsner
7th Floor Neurosurgery Clinic,3861.86,0.0,0.0,0.0,0.0,3861.86,2020-04-30,,OMC-Ochsner
7th Floor Neurosurgery Clinic,4004.79,0.0,0.0,0.0,0.0,4004.79,2020-03-31,,OMC-Ochsner
7th Floor Neurosurgery Clinic,3598.79,0.0,0.0,0.0,0.0,3598.79,2020-02-29,,OMC-Ochsner
7th Floor Neurosurgery Clinic,3154.96,0.0,0.0,0.0,0.0,3154.96,2020-01-31,,OMC-Ochsner
7th Floor Neurosurgery Clinic,4147.63,0.0,0.0,0.0,0.0,4147.63,2022-01-31,,OMC-Ochsner
7th Floor Neurosurgery Clinic,4147.63,0.0,0.0,0.0,0.0,4147.63,2022-02-02,,OMC-Ochsner
7th Floor Neurosurgery Clinic,4147.63,0.0,0.0,0.0,0.0,4147.63,2022-03-03,,OMC-Ochsner
7th Floor Neurosurgery Clinic,4147.63,0.0,0.0,0.0,0.0,4147.63,2022-04-04,,OMC-Ochsner
7th Floor Neurosurgery Clinic,4147.63,0.0,0.0,0.0,0.0,4147.63,2022-05-05,,OMC-Ochsner
81st and Memorial - UPC,5783.62,2834.4,0.0,0.0,0.0,8618.02,2019-03-31,,OPG
81st and Memorial - UPC,6549.09,0.0,0.0,0.0,0.0,6549.09,2019-04-30,,OPG
81st and Memorial - UPC,6233.65,3029.85,0.0,0.0,0.0,9263.5,2019-05-31,,OPG
81st and Memorial - UPC,5628.44,0.0,0.0,0.0,0.0,5628.44,2019-06-30,,OPG
81st and Memorial - UPC,5556.63,3421.23,0.0,0.0,0.0,8977.86,2019-07-31,,OPG
81st and Memorial - UPC,6864.1,3262.96,0.0,0.0,0.0,10127.06,2019-08-31,,OPG
81st and Memorial - UPC,5723.65,5577.75,3221.0,0.0,0.0,14522.4,2019-12-31,,OPG
81st and Memorial - UPC,11301.4,3221.0,0.0,0.0,0.0,14522.4,2019-11-30,,OPG
81st and Memorial - UPC,14522.4,0.0,0.0,0.0,0.0,14522.4,2019-10-30,,OPG
81st and Memorial - UPC,14522.4,0.0,0.0,0.0,0.0,14522.4,2019-09-30,,OPG
81st and Memorial - UPC,7540.56,0.0,0.0,0.0,0.0,7540.56,2021-01-31,,OPG
81st and Memorial - UPC,3250.42,0.0,0.0,0.0,0.0,3250.42,2021-03-31,,OPG
81st and Memorial - UPC,8221.85,4673.0,0.0,0.0,0.0,12894.85,2021-02-28,,OPG
81st and Memorial - UPC,5640.88,1515.78,0.0,0.0,0.0,7156.66,2021-04-30,,OPG
81st and Memorial - UPC,5980.16,0.0,0.0,0.0,0.0,5980.16,2021-05-31,,OPG
81st and Memorial - UPC,9840.34,0.0,0.0,0.0,0.0,9840.34,2021-06-30,,OPG
81st and Memorial - UPC,9594.82,0.0,0.0,0.0,0.0,9594.82,2021-07-31,,OPG
81st and Memorial - UPC,5635.14,0.0,0.0,0.0,0.0,5635.14,2021-08-31,,OPG
81st and Memorial - UPC,8463.66,2309.58,0.0,0.0,0.0,10773.24,2021-09-30,,OPG
81st and Memorial - UPC,8230.61,1702.86,2309.58,0.0,0.0,12243.05,2021-10-31,,OPG
81st and Memorial - UPC,6380.46,0.0,0.0,0.0,0.0,6380.46,2021-11-30,,OPG
81st and Memorial - UPC,8401.55,0.0,0.0,0.0,0.0,8401.55,2021-12-31,,OPG
81st and Memorial - UPC,5669.32,0.0,0.0,0.0,0.0,5669.32,2020-12-31,,OPG
81st and Memorial - UPC,9531.31,0.0,0.0,0.0,0.0,9531.31,2020-11-30,,OPG
81st and Memorial - UPC,7965.65,20.0,0.0,0.0,0.0,7985.65,2020-10-31,,OPG
81st and Memorial - UPC,5232.61,0.0,0.0,0.0,0.0,5232.61,2020-09-30,,OPG
81st and Memorial - UPC,4999.11,0.0,0.0,0.0,0.0,4999.11,2020-08-31,,OPG
81st and Memorial - UPC,4545.02,0.0,0.0,0.0,0.0,4545.02,2020-07-31,,OPG
81st and Memorial - UPC,5955.72,0.0,0.0,0.0,0.0,5955.72,2020-06-30,,OPG
81st and Memorial - UPC,2875.74,0.0,0.0,0.0,0.0,2875.74,2020-05-31,,OPG
81st and Memorial - UPC,5908.53,0.0,0.0,0.0,0.0,5908.53,2020-04-30,,OPG
81st and Memorial - UPC,5365.25,0.0,0.0,0.0,0.0,5365.25,2020-03-31,,OPG
81st and Memorial - UPC,5567.37,0.0,0.0,0.0,0.0,5567.37,2020-02-29,,OPG
81st and Memorial - UPC,8225.26,0.0,0.0,0.0,0.0,8225.26,2020-01-31,,OPG
81st and Memorial - UPC,7282.97,0.0,0.0,0.0,0.0,7282.97,2022-01-31,,OPG
81st and Memorial - UPC,7282.97,0.0,0.0,0.0,0.0,7282.97,2022-02-02,,OPG
81st and Memorial - UPC,7282.97,0.0,0.0,0.0,0.0,7282.97,2022-03-03,,OPG
81st and Memorial - UPC,7282.97,0.0,0.0,0.0,0.0,7282.97,2022-04-04,,OPG
81st and Memorial - UPC,5604.24,1678.73,0.0,0.0,0.0,7282.97,2022-05-05,,OPG
87th Ave - OB/GYN,0.0,864.67,0.0,0.0,0.0,864.67,2019-05-31,,PHMG
87th Ave - OB/GYN,341.5,492.85,0.0,0.0,0.0,834.35,2019-06-30,,PHMG
87th Ave - OB/GYN,0.0,1895.84,0.0,0.0,0.0,1895.84,2019-07-31,,PHMG
87th Ave - OB/GYN,0.0,1587.4,0.0,0.0,0.0,1587.4,2019-08-31,,PHMG
87th Ave - OB/GYN,2041.74,2158.08,0.0,0.0,0.0,4199.82,2019-12-31,,PHMG
87th Ave - OB/GYN,4199.82,0.0,0.0,0.0,0.0,4199.82,2019-11-30,,PHMG
87th Ave - OB/GYN,4199.82,0.0,0.0,0.0,0.0,4199.82,2019-10-30,,PHMG
87th Ave - OB/GYN,4199.82,0.0,0.0,0.0,0.0,4199.82,2019-09-30,,PHMG
87th Ave - OB/GYN,707.5,0.0,0.0,0.0,0.0,707.5,2020-04-30,,PHMG
87th Ave - OB/GYN,2916.12,1198.47,0.0,0.0,0.0,4114.59,2020-03-31,,PHMG
87th Ave - OB/GYN,3529.23,650.92,0.0,0.0,0.0,4180.15,2020-02-29,,PHMG
87th Ave - OB/GYN,2860.93,0.0,0.0,0.0,0.0,2860.93,2020-01-31,,PHMG
87th Ave - Regional Cancer Center,190.28,0.0,0.0,0.0,0.0,190.28,2020-04-30,,PHMG
87th Ave - Regional Cancer Center,46.21,0.0,0.0,0.0,0.0,46.21,2020-03-31,,PHMG
87th Avenue - Family Medicine,4893.79,0.0,0.0,0.0,0.0,4893.79,2019-03-31,,PHMG
87th Avenue - Family Medicine,6174.7,0.0,0.0,0.0,0.0,6174.7,2019-04-30,,PHMG
87th Avenue - Family Medicine,6545.83,0.0,0.0,0.0,0.0,6545.83,2019-05-31,,PHMG
87th Avenue - Family Medicine,5541.28,0.0,0.0,0.0,0.0,5541.28,2019-06-30,,PHMG
87th Avenue - Family Medicine,4284.35,0.0,0.0,0.0,0.0,4284.35,2019-07-31,,PHMG
87th Avenue - Family Medicine,5646.6,0.0,0.0,0.0,0.0,5646.6,2019-08-31,,PHMG
87th Avenue - Family Medicine,3970.41,3341.12,0.0,0.0,0.0,7311.53,2019-12-31,,PHMG
87th Avenue - Family Medicine,7311.53,0.0,0.0,0.0,0.0,7311.53,2019-11-30,,PHMG
87th Avenue - Family Medicine,7311.53,0.0,0.0,0.0,0.0,7311.53,2019-10-30,,PHMG
87th Avenue - Family Medicine,7311.53,0.0,0.0,0.0,0.0,7311.53,2019-09-30,,PHMG
87th Avenue - Family Medicine,2640.23,0.0,0.0,0.0,0.0,2640.23,2020-04-30,,PHMG
87th Avenue - Family Medicine,8662.49,3147.37,0.0,0.0,0.0,11809.86,2020-03-31,,PHMG
87th Avenue - Family Medicine,9728.31,851.76,0.0,0.0,0.0,10580.07,2020-02-29,,PHMG
87th Avenue - Family Medicine,6032.21,1833.25,0.0,0.0,0.0,7865.46,2020-01-31,,PHMG
87th Avenue - Hematology/Oncology,27.59,0.0,0.0,0.0,0.0,27.59,2019-03-31,,PHMG
87th Avenue - Hematology/Oncology,0.0,27.59,0.0,0.0,0.0,27.59,2019-04-30,,PHMG
87th Avenue - Hematology/Oncology,0.0,0.0,27.59,0.0,0.0,27.59,2019-05-31,,PHMG
87th Avenue - Nephrology,2650.52,1328.99,0.0,0.0,0.0,3979.51,2019-03-31,,PHMG
87th Avenue - Nephrology,2919.1,0.0,0.0,0.0,0.0,2919.1,2019-04-30,,PHMG
87th Avenue - Nephrology,2504.53,0.0,0.0,0.0,0.0,2504.53,2019-05-31,,PHMG
87th Avenue - Nephrology,2466.01,0.0,0.0,0.0,0.0,2466.01,2019-06-30,,PHMG
87th Avenue - Nephrology,1574.72,0.0,0.0,0.0,0.0,1574.72,2019-07-31,,PHMG
87th Avenue - Nephrology,2016.25,0.0,0.0,0.0,0.0,2016.25,2019-08-31,,PHMG
87th Avenue - Nephrology,670.07,1028.36,0.0,0.0,0.0,1698.43,2019-12-31,,PHMG
87th Avenue - Nephrology,1698.43,0.0,0.0,0.0,0.0,1698.43,2019-11-30,,PHMG
87th Avenue - Nephrology,1698.43,0.0,0.0,0.0,0.0,1698.43,2019-10-30,,PHMG
87th Avenue - Nephrology,1698.43,0.0,0.0,0.0,0.0,1698.43,2019-09-30,,PHMG
87th Avenue - Nephrology,512.65,0.0,0.0,0.0,0.0,512.65,2020-04-30,,PHMG
87th Avenue - Nephrology,1661.77,562.34,0.0,0.0,0.0,2224.11,2020-03-31,,PHMG
87th Avenue - Nephrology,1729.37,411.59,0.0,0.0,0.0,2140.96,2020-02-29,,PHMG
87th Avenue - Nephrology,1375.8,374.8,0.0,0.0,0.0,1750.6,2020-01-31,,PHMG
87th Avenue - Neurology,2731.44,1645.98,0.0,0.0,0.0,4377.42,2019-03-31,,PHMG
87th Avenue - Neurology,3670.95,34.56,0.0,0.0,0.0,3705.51,2019-04-30,,PHMG
87th Avenue - Neurology,3292.14,0.0,0.0,0.0,0.0,3292.14,2019-05-31,,PHMG
87th Avenue - Neurology,3081.9,0.0,0.0,0.0,0.0,3081.9,2019-06-30,,PHMG
87th Avenue - Neurology,2712.55,0.0,0.0,0.0,0.0,2712.55,2019-07-31,,PHMG
87th Avenue - Neurology,3214.35,0.0,0.0,0.0,0.0,3214.35,2019-08-31,,PHMG
87th Avenue - Neurology,3366.81,3161.95,0.0,0.0,0.0,6528.76,2019-12-31,,PHMG
87th Avenue - Neurology,6528.76,0.0,0.0,0.0,0.0,6528.76,2019-11-30,,PHMG
87th Avenue - Neurology,6528.76,0.0,0.0,0.0,0.0,6528.76,2019-10-30,,PHMG
87th Avenue - Neurology,6528.76,0.0,0.0,0.0,0.0,6528.76,2019-09-30,,PHMG
87th Avenue - Neurology,1164.18,0.0,0.0,0.0,0.0,1164.18,2020-04-30,,PHMG
87th Avenue - Neurology,4926.53,2012.23,0.0,0.0,0.0,6938.76,2020-03-31,,PHMG
87th Avenue - Neurology,6428.13,0.0,0.0,0.0,0.0,6428.13,2020-02-29,,PHMG
87th Avenue - Neurology,5124.79,1657.51,0.0,0.0,0.0,6782.3,2020-01-31,,PHMG
91st and Hwy 169 - UPC - Internal  Medicine,805.84,0.0,0.0,0.0,0.0,805.84,2021-03-31,,OPG
91st and Hwy 169 - UPC - Internal  Medicine,1706.42,324.22,0.0,0.0,0.0,2030.64,2021-04-30,,OPG
91st and Hwy 169 - UPC - Internal  Medicine,1661.97,0.0,0.0,0.0,0.0,1661.97,2021-05-31,,OPG
91st and Hwy 169 - UPC - Internal  Medicine,1634.9,0.0,0.0,0.0,0.0,1634.9,2021-06-30,,OPG
91st and Hwy 169 - UPC - Internal  Medicine,1425.48,0.0,0.0,0.0,0.0,1425.48,2021-07-31,,OPG
91st and Hwy 169 - UPC - Internal  Medicine,1922.79,0.0,0.0,0.0,0.0,1922.79,2021-08-31,,OPG
91st and Hwy 169 - UPC - Internal  Medicine,2239.32,0.0,0.0,0.0,0.0,2239.32,2021-09-30,,OPG
91st and Hwy 169 - UPC - Internal  Medicine,2920.51,0.0,0.0,0.0,0.0,2920.51,2021-10-31,,OPG
91st and Hwy 169 - UPC - Internal  Medicine,3034.87,1880.99,0.0,0.0,0.0,4915.86,2021-11-30,,OPG
91st and Hwy 169 - UPC - Internal  Medicine,1109.64,1223.05,0.0,0.0,0.0,2332.69,2021-12-31,,OPG
91st and Hwy 169 - UPC - Internal  Medicine,3173.16,0.0,0.0,0.0,0.0,3173.16,2022-01-31,,OPG
91st and Hwy 169 - UPC - Internal  Medicine,3173.16,0.0,0.0,0.0,0.0,3173.16,2022-02-02,,OPG
91st and Hwy 169 - UPC - Internal  Medicine,3173.16,0.0,0.0,0.0,0.0,3173.16,2022-03-03,,OPG
91st and Hwy 169 - UPC - Internal  Medicine,3173.16,0.0,0.0,0.0,0.0,3173.16,2022-04-04,,OPG
91st and Hwy 169 - UPC - Internal  Medicine,3173.16,0.0,0.0,0.0,0.0,3173.16,2022-05-05,,OPG
?Beckman Vision Center-?Parnassus,8255.52,7539.07,0.0,0.0,149.96,15944.55,2019-03-31,,UCSF
?Beckman Vision Center-?Parnassus,0.0,8255.52,0.0,0.0,149.96,8405.48,2019-04-30,,UCSF
?Beckman Vision Center-?Parnassus,17337.38,0.0,8255.52,0.0,0.0,25592.9,2019-05-31,,UCSF
?Beckman Vision Center-?Parnassus,6672.07,17337.38,0.0,0.0,0.0,24009.45,2019-06-30,,UCSF
?Beckman Vision Center-?Parnassus,7456.78,6672.07,17337.38,0.0,0.0,31466.23,2019-07-31,,UCSF
?Beckman Vision Center-?Parnassus,7881.5,7456.78,0.0,17337.38,0.0,32675.66,2019-08-31,,UCSF
?Beckman Vision Center-?Parnassus,7047.23,8976.53,8136.43,2486.72,750.0,27396.91,2019-12-31,,UCSF
?Beckman Vision Center-?Parnassus,16023.76,8136.43,2486.72,0.0,750.0,27396.91,2019-11-30,,UCSF
?Beckman Vision Center-?Parnassus,24160.19,2486.72,0.0,0.0,750.0,27396.91,2019-10-30,,UCSF
?Beckman Vision Center-?Parnassus,26646.91,0.0,0.0,0.0,750.0,27396.91,2019-09-30,,UCSF
?Rochester Neurosurgery Partners,1361.39,2151.91,0.0,0.0,0.0,3513.3,2019-03-31,,URSTR
?Rochester Neurosurgery Partners,2181.9,645.57,0.0,0.0,0.0,2827.47,2019-04-30,,URSTR
?Rochester Neurosurgery Partners,1572.83,872.23,0.0,0.0,0.0,2445.06,2019-05-31,,URSTR
?Rochester Neurosurgery Partners,828.1,1572.83,0.0,0.0,0.0,2400.93,2019-06-30,,URSTR
?Rochester Neurosurgery Partners,745.2,535.78,0.0,0.0,0.0,1280.98,2019-07-31,,URSTR
?Rochester Neurosurgery Partners,1383.08,745.2,0.0,0.0,0.0,2128.28,2019-08-31,,URSTR
?Sarcoma-Thoracic-Mission Bay,659.47,1199.67,0.0,0.0,0.0,1859.14,2019-03-31,,UCSF
?Sarcoma-Thoracic-Mission Bay,333.84,659.47,0.0,0.0,0.0,993.31,2019-04-30,,UCSF
?Sarcoma-Thoracic-Mission Bay,534.05,333.84,0.0,0.0,0.0,867.89,2019-05-31,,UCSF
?Sarcoma-Thoracic-Mission Bay,561.04,534.05,3.34,0.0,0.0,1098.43,2019-06-30,,UCSF
?Sarcoma-Thoracic-Mission Bay,783.09,561.04,0.0,0.0,0.0,1344.13,2019-07-31,,UCSF
?Sarcoma-Thoracic-Mission Bay,964.54,783.09,0.0,0.0,0.0,1747.63,2019-08-31,,UCSF
?Sarcoma-Thoracic-Mt. Zion?,1214.85,1763.02,0.0,0.0,900.0,3877.87,2019-03-31,,UCSF
?Sarcoma-Thoracic-Mt. Zion?,1380.35,1214.85,0.0,0.0,900.0,3495.2,2019-04-30,,UCSF
?Sarcoma-Thoracic-Mt. Zion?,538.67,1380.35,0.0,0.0,900.0,2819.02,2019-05-31,,UCSF
?Sarcoma-Thoracic-Mt. Zion?,828.32,538.67,13.8,0.0,900.0,2280.79,2019-06-30,,UCSF
?Sarcoma-Thoracic-Mt. Zion?,1016.95,828.32,0.0,0.0,900.0,2745.27,2019-07-31,,UCSF
?Sarcoma-Thoracic-Mt. Zion?,1118.47,1016.95,0.0,0.0,900.0,3035.42,2019-08-31,,UCSF
?Urology ACC-Parnassus,0.0,0.0,0.0,0.0,75.0,75.0,2019-03-31,,UCSF
?Urology ACC-Parnassus,0.0,0.0,0.0,0.0,75.0,75.0,2019-04-30,,UCSF
?Urology ACC-Parnassus,0.0,0.0,0.0,0.0,75.0,75.0,2019-05-31,,UCSF
?Urology ACC-Parnassus,0.0,0.0,0.0,0.0,75.0,75.0,2019-06-30,,UCSF
?Urology ACC-Parnassus,0.0,0.0,0.0,0.0,75.0,75.0,2019-07-31,,UCSF
?Urology ACC-Parnassus,0.0,0.0,0.0,0.0,75.0,75.0,2019-08-31,,UCSF
ABMH,0.0,0.0,0.0,0.0,-611.7,-611.7,2019-03-31,,ABMH
ABMH,0.0,0.0,0.0,0.0,-611.7,-611.7,2019-04-30,,ABMH
ABMH,0.0,0.0,0.0,0.0,-611.7,-611.7,2019-05-31,,ABMH
ABMH,0.0,0.0,0.0,0.0,-611.7,-611.7,2019-06-30,,ABMH
ABMH,0.0,0.0,0.0,0.0,-611.7,-611.7,2019-07-31,,ABMH
ABMH,0.0,0.0,0.0,0.0,-611.7,-611.7,2019-08-31,,ABMH
ABMH,0.0,0.0,0.0,0.0,-611.7,-611.7,2019-12-31,,ABMH
ABMH,0.0,0.0,0.0,0.0,-611.7,-611.7,2019-11-30,,ABMH
ABMH,0.0,0.0,0.0,0.0,-611.7,-611.7,2019-10-30,,ABMH
ABMH,0.0,0.0,0.0,0.0,-611.7,-611.7,2019-09-30,,ABMH
ABMH,0.0,0.0,-224.73,0.0,0.0,-224.73,2021-03-31,,ABMH
ABMH,0.0,-224.73,0.0,0.0,0.0,-224.73,2021-02-28,,ABMH
ABMH,0.0,0.0,0.0,-224.73,0.0,-224.73,2021-04-30,,ABMH
ABMH,0.0,0.0,0.0,0.0,-611.7,-611.7,2020-02-29,,ABMH
ABMH,0.0,0.0,0.0,0.0,-611.7,-611.7,2020-01-31,,ABMH
ABRAZ,0.0,-653.22,0.0,-260.6,0.0,-913.82,2019-03-31,,ABRAZ
ABRAZ,0.0,-745.1,-653.22,0.0,-260.6,-1658.92,2019-04-30,,ABRAZ
ABRAZ,0.0,0.0,-260.6,-238.05,-260.6,-759.25,2019-05-31,,ABRAZ
ABRAZ,0.0,0.0,0.0,-260.6,-260.6,-521.2,2019-06-30,,ABRAZ
ABRAZ,0.0,-415.17,0.0,0.0,-521.2,-936.37,2019-07-31,,ABRAZ
ABRAZ,0.0,0.0,-415.17,0.0,-521.2,-936.37,2019-08-31,,ABRAZ
ABRAZ,0.0,0.0,0.0,-426.72,0.0,-426.72,2020-08-31,,ABRAZ
ABRAZ,0.0,0.0,-426.72,0.0,0.0,-426.72,2020-07-31,,ABRAZ
ABRAZ,0.0,-426.72,0.0,0.0,0.0,-426.72,2020-06-30,,ABRAZ
ACG,0.0,-600.73,0.0,0.0,0.0,-600.73,2019-03-31,,ACG
ACMC,0.0,-50.0,0.0,0.0,0.0,-50.0,2019-06-30,,ACMC
ACMC,0.0,-5367.51,0.0,0.0,0.0,-5367.51,2021-05-31,,ACMC
ACMC,0.0,0.0,-5367.51,0.0,0.0,-5367.51,2021-06-30,,ACMC
ACMC,0.0,0.0,0.0,-5367.51,0.0,-5367.51,2021-07-31,,ACMC
ACMC,0.0,0.0,0.0,0.0,-5367.51,-5367.51,2021-08-31,,ACMC
ACMC,0.0,0.0,0.0,0.0,-5367.51,-5367.51,2021-09-30,,ACMC
ACMC,0.0,-392.38,0.0,0.0,-5367.51,-5759.89,2021-10-31,,ACMC
ACMC,0.0,0.0,0.0,0.0,-5367.51,-5367.51,2021-11-30,,ACMC
ACMC,0.0,0.0,0.0,0.0,-5367.51,-5367.51,2021-12-31,,ACMC
ACSMC,0.0,-157.82,0.0,0.0,0.0,-157.82,2020-12-31,,ACSDH
ACSMC,0.0,-1031.0,0.0,0.0,0.0,-1031.0,2020-03-31,,ACSMC
AEMC,0.0,-4732.21,0.0,0.0,-807.43,-5539.64,2019-03-31,,AEMC
AEMC,0.0,0.0,-4732.21,0.0,-807.43,-5539.64,2019-04-30,,AEMC
AEMC,0.0,-1961.46,0.0,-4732.21,-807.43,-7501.1,2019-05-31,,AEMC
AEMC,0.0,0.0,0.0,0.0,-3873.36,-3873.36,2019-06-30,,AEMC
AEMC,0.0,0.0,0.0,0.0,-3873.36,-3873.36,2019-07-31,,AEMC
AEMC,0.0,0.0,0.0,0.0,-3873.36,-3873.36,2019-08-31,,AEMC
AEMC,0.0,0.0,0.0,0.0,-2169.67,-2169.67,2019-12-31,,AEMC
AEMC,0.0,0.0,0.0,0.0,-2169.67,-2169.67,2019-11-30,,AEMC
AEMC,0.0,0.0,0.0,0.0,-2169.67,-2169.67,2019-10-30,,AEMC
AEMC,0.0,0.0,0.0,0.0,-2169.67,-2169.67,2019-09-30,,AEMC
AEMC,0.0,0.0,0.0,-179.08,0.0,-179.08,2020-08-31,,AEMC
AEMC,0.0,0.0,-179.08,0.0,0.0,-179.08,2020-07-31,,AEMC
AEMC,-658.9,-179.08,0.0,0.0,0.0,-837.98,2020-06-30,,AEMC
AEMC,0.0,0.0,0.0,0.0,-2169.67,-2169.67,2020-02-29,,AEMC
AEMC,0.0,0.0,0.0,0.0,-2169.67,-2169.67,2020-01-31,,AEMC
AFC Urgent Care - Castle Rock,11490.72,2398.08,0.0,0.0,0.0,13888.8,2021-03-31,,AFC-CR
AFC Urgent Care - Castle Rock,6517.44,0.0,0.0,0.0,0.0,6517.44,2021-02-28,,AFC-CR
AFC Urgent Care - Castle Rock,12721.92,7578.96,2398.08,0.0,0.0,22698.96,2021-04-30,,AFC-CR
AFC Urgent Care - Castle Rock,13128.72,0.0,0.0,0.0,0.0,13128.72,2021-05-31,,AFC-CR
AFC Urgent Care - Castle Rock,12990.96,0.0,0.0,0.0,0.0,12990.96,2021-06-30,,AFC-CR
AFC Urgent Care - Castle Rock,12376.8,0.0,0.0,0.0,0.0,12376.8,2021-07-31,,AFC-CR
AFC Urgent Care - Castle Rock,11275.2,8118.24,0.0,0.0,0.0,19393.44,2021-08-31,,AFC-CR
AFC Urgent Care - Castle Rock,10746.48,0.0,0.0,0.0,0.0,10746.48,2021-09-30,,AFC-CR
AFC Urgent Care - Castle Rock,10343.04,4297.68,0.0,0.0,0.0,14640.72,2021-10-31,,AFC-CR
AFC Urgent Care - Castle Rock,10247.28,0.0,0.0,0.0,0.0,10247.28,2021-11-30,,AFC-CR
AFC Urgent Care - Castle Rock,9317.28,0.0,0.0,0.0,0.0,9317.28,2021-12-31,,AFC-CR
AFC Urgent Care - Castle Rock,5440.08,0.0,0.0,0.0,0.0,5440.08,2022-01-31,,AFC-CR
AFC Urgent Care - Castle Rock,5440.08,0.0,0.0,0.0,0.0,5440.08,2022-02-02,,AFC-CR
AFC Urgent Care - Castle Rock,5440.08,0.0,0.0,0.0,0.0,5440.08,2022-03-03,,AFC-CR
AFC Urgent Care - Castle Rock,5440.08,0.0,0.0,0.0,0.0,5440.08,2022-04-04,,AFC-CR
AFC Urgent Care - Castle Rock,5440.08,0.0,0.0,0.0,0.0,5440.08,2022-05-05,,AFC-CR
AFFMG,0.0,-32.78,0.0,0.0,0.0,-32.78,2019-05-31,,AFFMG
AFFMG,0.0,0.0,-32.78,0.0,0.0,-32.78,2019-06-30,,AFFMG
AFFMG,0.0,0.0,0.0,-32.78,0.0,-32.78,2019-07-31,,AFFMG
AFFMG,0.0,0.0,0.0,0.0,-32.78,-32.78,2019-08-31,,AFFMG
AFFMG,0.0,0.0,0.0,0.0,-32.78,-32.78,2019-12-31,,AFFMG
AFFMG,0.0,0.0,0.0,0.0,-32.78,-32.78,2019-11-30,,AFFMG
AFFMG,0.0,0.0,0.0,0.0,-32.78,-32.78,2019-10-30,,AFFMG
